what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857230126
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350857230863
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857239272
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350857282938
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350857284933
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350857291263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857315430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857315684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857318848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857319025
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857328475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857328632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857328725
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857330791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857339514
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857374299
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350857379920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857422705
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857440417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857447233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857447387
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857448103
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857458941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857463129
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857480521
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857492210
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1350857502223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857505353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857529141
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350857529345
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350857529404
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857533290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857533440
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857545460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857548673
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857551758
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350857584134
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350857610626
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350857615934
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857622130
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350857624183
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857625563
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1350857629416
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857634628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857639010
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1350857639087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857644876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857648474
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.move.element",1350857648550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857656712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857668554
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1350857668643
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350857670682
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350857670754
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857688813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857688984
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350857689029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350857690440
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1350857694527
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857698388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857702573
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1350857702642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857708146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857712133
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1350857712201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857716288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857719669
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1350857719740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857725191
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350857728801
